videoId,publishedAt,videoTitle,tags,view_count
SEwAWZcoTs8,2014-04-21T06:00:01Z,JORDAN TRAVEL GUIDE | Best Things to do and Top Attractions in Jordan (Ultimate Compilation),"Jordan,Jordan travel guide,Jordan travel,Things to do in Jordan,travel in Jordan,Jordan attractions,What to do in Jordan,Jordan backpacking,Jordan (Country),places to visit in Jordan,Visit Jordan,travel,Jordan documentary,Jordanian Culture,culture of Jordan,Jordan Tourism,Amman Jordan,Jordan Dead Sea,Petra (Tourist Attraction),Jordan Food,Bedouin,Jordanian,البتراء,Πέτρα,Bedouins,Jerash,temple of Artemis,Bedouin tent,Wadi Rum,Bedouin camp,camel ride",354295
vpTZikbDykI,2014-04-01T04:00:03Z,"Eating Scottish Food Guide: Ultimate Scottish Cuisine Tour in Edinburgh, Scotland","Scottish food,Scottish cuisine,Scottish Food Taste Test,traditional Scottish food,trying Scottish food,Scotland food,What to eat in Scotland,Scottish Cuisine Taste Test,Scottish meal,Scotland food guide,Scotland foods to try,Scottish Snacks,Scottish Junk Food,Irn Bru,Haggis,Neeps and Tatties,deep-fried Mars bar,food,Edinburgh,Scottish tablet,travel,Scottish shortbread cookies,Scotland,Scottish culture,travel in Scotland,Things to do in Scotland,vlog,fun",74187
vIdULhaL_ZU,2014-03-10T05:00:02Z,Things to do in Istanbul Turkey | Top Attractions Travel Guide To Turkey (Ultimate Compilation),"Istanbul,Things to do in Istanbul,istanbul travel guide,istanbul travel,Istanbul Turkey,istanbul turkey travel guide,istanbul things to do,istanbul guide,visit istanbul,travel in Turkey,What to do in Istanbul,visiting Istanbul,Things to do in Turkey,Istanbul attractions,Istanbul Tourism,Instabul city guide,Turkey,Things to see in Istanbul,First Impressions of Istanbul,travel,blue Mosque,guide,Istanbul shopping,Turkish food,Topkapi Palace,hagia Sophia",552170
xQA4OhAKCU4,2013-10-07T17:16:54Z,Things to do in Guilin and Yangshuo Top Attractions Travel Guide,"Guilin,Yangshuo,Things to do in Guilin,Things to do in Yangshuo,Chinese food,bicycle ride,Guilin to Yangshuo,Li River boat tour,Yangshuo Tourism,Guilin attractions,Guilin Tourism,Yangshuo attractions,Things to do in China,scenery,China,scenic,Adventure,Red Yao Hill Tribe,骑自行车在阳朔乡间,Karst,瑤族 - 瑶族,从桂林到阳朔漓江竹游船,阳朔夜市和街头食品,龙胜梯田,晚上桂林,travel,food,Long Hair Performance,rice terrace,Longsheng,night market,tofu,bike,street food,pagaoda,Chinese culture,vlog,adventure,fun",75629
OoJcWPG-_gw,2013-10-04T21:29:57Z,Things to do in Hong Kong China | Top Attractions Travel Guide,"Things to do in Hong Kong,Hong Kong attractions,Hong Kong Tourism,Hong Kong Travel Guide,Hong Kong Travel Video,Hong Kong City Guide,What to see in Hong Kong,Hong Kong food,Attractions in Hong Kong,Hong Kong restaurants,travel,China,Hong Kong,travel in Hong Kong,travel in China,Cantonese culture,香港,香港景点,香港景點,香港旅遊,星光大道,Avenue of Stars,Tsim Sha Tsui,太平山,Victoria Peak,Star Ferry,天星小輪,Hong Kong Park,舢舨,Sampan,點心,点心,dim sum,Mong Kok,Causeway Bay,Central,fun",39263
JXJbyAfwzSE,2013-10-04T03:18:46Z,"Eating Dim Sum in Hong Kong, China (吃在香港的點心)","eating dim sum in Hong Kong,eating dim sum,Hong Kong dim sum,Dim Sum Food (Dish),Things to do in Hong Kong,Hong Kong,dim sum,guide to dim sum,dim sum in Hong Kong,Hong Kong dim sum restaurant,best dim sum in Hong Kong,eating dim sum and drinking tea,香港 點心,香港 点心,點心,香港,点心,drinking Chinese tea,Tim Ho Wan,Michelin Star Restaurant,Hong Kong restaurant,dim sum restaurant,添好運 點心,添好運,香港點心,飲食點心,高品質的點心,Dim Sum Square,上環蘇杭街88號地下,大角咀海庭道18號奧海城二期G樓72號舖,Kowloon,food",81737
hYXVIJJUmTk,2013-09-07T15:09:37Z,"Feasting on Indian Food at Chungking Mansions in Kowloon, Hong Kong, China (重庆大厦 - 重慶大廈)","Indian Cuisine at the Chungking Mansions,Indian Food at the Chungking Mansions,Chungking Mansions Indian Food,Chungking Mansions India cuisine,Indian restaurant,cheapest place to eat in Hong Kong,Hong Kong cheap food,Chungking Mansions (Building),Kowloon,Hong Kong,重庆大厦,重慶大廈,travel,Indian Cuisine,Indian Food,China,travel in China,Chinese culture,Things to do in Hong Kong,naan,Indian bread,Indian curry,curries,cheap,foreigners in Hong Kong,Indian,mango lassi",40587
YxaQI5WosVM,2013-08-25T05:39:30Z,"Eating Finnish Cuisine including Reindeer Meat, Salmiakki, Karelian pastry, Salmon & Rye Bread","Finnish Cuisine,Finnish Reindeer Meat,Reindeer meat,Finland,Finnish,Karelian pasties,Reindeer Meatballs,Karelian pies,Finnish Rye Bread,Finnish Smoked Salmon,suomalaisia ​​ruokia,Finnish Foods,Finland Food Guide,Visit Finland,Finnish licorice,karjalanpiirakat,karjalanpiiraat,Smoked Salmon,poronlihan,savustettua lohta,Finnish salty Licorice,Finnish Food,Finland Food,Finland Restaurants,Salmiakki,Restaurants in Finland,What to eat in Finland,Suomi,food,fun",92425
ONhLD7vB3QM,2013-08-03T14:55:59Z,"Eating Finnish Salmon, Pizza & Dessert at the Strandhotellet in Dalsbruk Taalintehdas, Finland","Finnish pizza,Dalsbruk,Taalintehdas,Finnish dessert,Finland pizza,best pizza in Finland,What to eat in Finland,trying Finnish pizza,Finnish style pizza,Finland dessert,Finnish chocolate,Finnish salmon,pizza in Finland,Finland tourism,Finland,travel in Finland,Finnish culture,travel,Things to do in Finland,pizza,salmon,dinner in Finland,eating food in Finland,Finnish food,Finnish cuisine,local Finnish food,Strandhotellet,Eating,food,vlog",19882
XCxXShVGg38,2013-06-29T15:36:37Z,Eating Thai street food at the Chiang Mai Saturday Night Market,"Chiang Mai Saturday Night Market,Saturday Night Market,Chiang Mai tourism,Chiang Mai,Thai banana pancake,Street Food in Chiang Mai,What to eat in Chiang Mai,best street food in Chiang Mai,Things to do in Chiang Mai,Chiang Mai street food,What to see in Chiang Mai,Eating Thai Street Food,Thai Cuisine,Thai food,Thai Street Food,Wua Lai Road,Eating Thai Food,Chiang Mai time lapse,vlog,travel,Thailand,travel in Thailand,Things to do in Thailand,Dumplings",129387
t_sReTTdIlY,2013-06-17T16:02:59Z,Things to do in Hoi An Vietnam | Top Attractions Travel Guide To Vietnam (Ultimate Compilation),"Hoi An,Hoi An attractions,Things to do in Hoi An,Hoi An Tourism,What to see in Hoi An,Hoi An temples,Top attractions in Hoi An,Hoi An Vietnam,exploring Hoi An,Hoi An travel video,Hoi An travel,Hoi An Travel Video,travel,Vietnamese cooking class,Vietnam,night market,travel in Vietnam,Vietnamese culture,Things to do in Vietnam,Buddhist temple,Japanese covered bridge,Faifo,pagoda,Central market,shopping for custom clothes,White Rose,Cau Lao,Tra Que",96526
6Xx_l-EgA9M,2013-03-23T10:05:00Z,Penang Travel Guide: Things to do in George Town Top Attractions (Malaysia),"Penang,George Town,penang malaysia,Malaysia,penang travel guide,penang food,penang street food,penang travel,travel in Malaysia,penang backpacking,penang documentary,Penang Tour,Attractions in Penang,penang restaurants,George Town Attractions,travel Penang,penang at night,Chinatown,Malaysian culture,Things to do in George Town,Georgetown,Kek Lok Si,Clan Jetties,Botanical Gardens,Fort CornWallis,Little India,colonial mansions,fun,travel,food,vlog",83371
i86PScyOv7E,2013-03-16T01:35:24Z,Things to do in Kuala Lumpur Malaysia | Top Attractions Travel Guide To Malaysia (Compilation),"Kuala Lumpur,Things to do in Kuala Lumpur,Kuala Lumpur attractions,Attractions in Kuala Lumpur,Kuala Lumpur Tourism,travel in Kuala Lumpur,Kuala Lumpur Travel Video,Kuala Lumpur Sightseeing,Exploring Kuala Lumpur,restaurants in Kuala Lumpur,Things to do in Malaysia,Kuala Lumpur City Guide,Visit Kuala Lumpur,Kuala Lumpur food,travel,Malaysia,travel in Malaysia,Chinatown,Kuala Lumpur Time Lapse,Petronas Towers,Merdeka Square,LRT,Batu Caves,Roti Canai,vlog",115089
SBf-maV5JUg,2013-03-09T07:53:09Z,"Malacca Travel Guide: Things to do in Malacca Attractions (Melaka, Malaysia)","Malacca,travel,Melaka,Things to do in Malacca,Malaysia,malacca street food,Malacca attractions,Melaka attractions,malacca city,travel in Malaysia,melaka river cruise,malacca tour,travel in Melaka,travel in Melacca,malacca travel,malacca food,malacca travel guide,melaka trip,melaka malaysia,melaka food,Jonker Street Night Market,Malaysian culture,malacca tourism,Melaka River,Malacca River,rickshaw ride,Malaysian cuisine,Baba Nyonya,Peranakan,food",126387
FesItgQN7vk,2012-12-10T10:56:21Z,"Thai Snake Show (King Cobra Show) Man vs Snake - Kanchanaburi, Thailand","Thai snake show,Thai snake performance,snake show,Thai Cobra Show,Cobra show,Snake show in Thailand,Thai man versus Cobra,Dangerous,Thai man vs snake,snake performance,snakes biting,snake bit,snake hiss,snake slither,man versus snake,Thai man versus snake,man vs snake,man vs cobra,Thai man vs cobra,King cobra,hissing snake,vlog,jumping snake,snakes,snake,biting snake,catching snake,dodging snake,snake fight,Thailand,Kanchanaburi,very scary",25897
bXhTw1Is8KE,2012-11-24T12:07:05Z,Foreigners interviewed about their experiences and life in Korea (Samuel & Audrey),"Interview about life in Korea,Interview about Korea,What it is like living in Korea,Interviewed in Korea,Expat life in Korea interview,Funny interview in Korea,Being a foreigner in Korea,humor,Questions about Korea,silly,humour,Korea,South Korea,vlog,backpacking,travel,Korean,Life in Korea,Korean experiences,Life in Korea as foreigners,Korean culture,What we like about Korea,Like about Korea,Dislike about Korea,Life as expats,expats,expats in Korea",10110
go-b0kpC5Aw,2012-11-17T00:12:28Z,Things to do in Shanghai Travel Guide (China),"Things to do in Shanghai,Shanghai Travel Guide,Shanghai China,Visit Shanghai,Shanghai travel,Shanghai,Shanghai at night,What to see in Shanghai,China,Shanghai street food,Explore Shanghai,Chinese Culture,Chinese events,Chinese people,Tai Chi,Parks,Old Quarter,Old Town,Pudong,Futuristic,Orient Tower,Things to do in China,The Bund,Huangpu River,黄浦江,浦东,浦西,East meets West,Eastern Culture,Pǔdōng,Nanjing Road,Nanjing Street,Shopping district,Dumplings",12084
ok1CpjOksy8,2012-11-05T23:48:06Z,"Korean Traditional Marriage at the Korean Folk Village (한국 민속촌) in Yongin, South Korea","Korean Traditional Marriage,Korean Traditional Wedding,Korean culture,Korean Folk Village marriage,traditional marriage at Korean Folk Village,Korean Folk Village,Korean traditional culture,Korean customs,Korean traditional music,한국 민속촌,Korean traditional clothes,Yongin,Korea,South Korea,Korean performance,traditional life,Korean Wedding,Korean Ceremony,Hanbok,Korean clothes,Korean attire,Korean man,Korean woman,Korean groom,Korean bride,Korean music",9719
uuKvoNq4Xjw,2012-10-22T14:52:49Z,"Eating GIANT KOREAN ICE CREAM! [아이스크림: Biggest Ice Cream = 32CM!] in Myeongdong, Seoul, Korea 🍦🇰🇷","Seoul ice cream,ice cream seoul,Korean ice cream,ice cream,아이스크림,32cm,ice cream in Myeongdong,Myeongdong ice cream,big ice cream in Seoul,giant ice cream,Korea ice cream,long ice cream,biggest ice cream in seoul,ice cream in Seoul,seoul,Seoul big ice cream cone,eating ice cream in korea,아이스크림 32cm,best ice cream seoul,eating ice cream in seoul,서울 아이스크림,Korean street food,명동 아이스크림,huge ice cream,Korean food,서울,street food,Korea,명동,South Korea,Food",3805935
ezwGdCxX9bw,2012-10-22T13:15:11Z,"Eating Korean Street Food at Namdaemun Market in Seoul, Korea | 포장마차 남대문시장","street food,Korean street stalls,Namdaemun,Korean street food,Street food in Korea,Seoul street food,Korean street food guide,cheap street food in Korea,South Korea street food,Street stalls in Korea,Namdaemun street food,Korean street food taste test,Street food in South Korea,Namdaemun market,Pojangmacha,sweet,cheap,rice flour cookie,Korea,South Korea,travel,eating street food,포장마차,남대문시장,Korean food,Korean cuisine,street foods,호떡,떡,Korean pancake,vlog",144458
pqG1N7JB-5s,2012-10-01T05:06:59Z,India Railways Train Ride From Jaipur to Ajmer (Indian Train Ride),"Jaipur to Ajmer,Jaipur to Ajmer train,Train ride in India,Jaipur to Ajmer train travel,India Train Ride,India train travel,India Railways,Train ride,Travel Video,Backpacking Video,Video,Travel,India,Indian,High speed,slow motion,monkeys,jumping,running,playing,cows,eating,grazing,rats,people,Indian people,Indian passengers,passengers,tracks,scenery,sunsets,slums,colourful,colors,tea,chai,railway stations,poverty,animals,vendors,Culture,transport,saris,Ajmer,Jaipur",148114
M-gg90tyQ80,2012-09-24T06:06:06Z,"Eating Korean Rice & Soup for Lunch (순두부찌개 & 돌솥 비빔밥) in Gwangju, Korea","Eating Korean rice,Eating Korean soup,Korea food,Korean lunch,Sundubu Jjigae,Korean rice,Korean soup,Dolsot Bibimbap,food vlog from Korea,Korea food guide,Gwangju food,What to eat in Korea,Korean side dishes,sides dishes,banchan,Korean mixed rice,bibimbap,delicious,tasty,eat,eating,devouring,feast,yummy,yum,Korean cuisine,Gwangju,train station,순두부찌개,돌솥,비빔밥,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,eating sundubu",9808
Kw9BiYUPKBs,2012-09-10T11:35:33Z,"Dog Cafe in Hongdae - Seoul, Korea (Bau Haus Dog Café) 바우하우스","Bau Haus Dog Cafe,Seoul dog cafe,Korean dog cafe,dog cafe in Korea,dog cafe in Hongdae,dog cafe in Seoul,Hongdae dog cafe,Korean dogs,dog,dogs,cafes in Seoul,cafes in Korea,Seoul attractions,Things to do in Seoul,cafe,café,Korea,Seoul,Hongdae,Korean,Bau Haus,바우하우스,playing with dogs,drinking coffee with dogs,cute dogs,funny dogs,dogs playing,dogs eating,dogs roaming,dogs on table,South Korea,vlog,backpacking,Asia,travel,dogs running,dogs jumping",46020
nySDq023H5w,2012-09-09T14:02:53Z,"Cat Cafe in Hongdae - Seoul, Korea (고양이 다락방) Kitty Café: Feeding & playing with cats","cat cafe in Hongdae,Hongdae cat cafe,Hongdae Seoul,Seoul cat cafe,Korea cat cafe,cat cafe in Korea,Seoul cats,cat cafe,cat cafe in Seoul,cat café,Korean cat cafe,coffee with cats,playing with cats,feeding cats,cats eating,cats jumping,cats playing,cats running,cats leaping,slow motion,high speed,Casio slow motion,kitty cafe,kitten,cat,cats,kitties,cute,climbing,Hongdae,고양이,고양이 다락방,Korea,South Korea,vlog,cat jumps on head,cat on head,fun",43322
YfQLwD-FXVQ,2012-08-26T10:10:42Z,"Eating Budae Jjigae 부대찌개 (Korean Army Base Stew) with hot dogs, spam & red chilli paste","Budae Jjigae,eating Budae Jigae,Korean American stew,Army Base Stew,American army stew,Yongin Restaurants,Korean stew,Korean army stew,Korean Food (Cuisine),Korean hot dog stew,Yongin,Korean spam stew,eating,Korean,Korea,foreigners eating Korean food,South Korea,Korean hot pot,Jjigae (Type Of Dish),Korean restaurant,cute Korean kid,Korean kid jumping on table,Korean boy sticking out tongue,spam,hot dog,ramen,noodles,Korean spicy soup,부대찌개,Korean soup",16412
9wnlFEve7EQ,2012-08-26T05:59:30Z,"Eating Korean Hangover Soup (Haejangguk : 해장국 & 解酲국) at a restaurant in Yongin, Korea","解酲국,eating Korean soup,Korean hangover soup,hangover soup,Korea,Haejangguk,해장국,Korean hangover cure,soup to get sober,morning after drinking meal in Korea,What to eat in Korea,Korean cuisine,hangover cure,South Korea,vlog,backpacking,Asia,travel,Korean meal,Korean lunch,eating Korean food,delicious,tasty,yummy,cabbage,vegetables,beef,broth,glass noodles,rice cakes,guk,soup,Korean restaurant,Korean dinner,eating in South Korea,chopsticks,Korean hangover stew",32971
HzJhoO4BHGM,2012-08-24T12:24:01Z,"Khmer Traditional Music (Cambodian Folk Traditional Instruments) Angkor, Siem Reap, Cambodia","Khmer boy playing music,Khmer musicians,Khmer,Cambodian traditional music,Khmer traditional music,Cambodian folk music,Khmer folk music,Khmer instruments,Khmer performers,Cambodian,Cambodia,Angkor Wat music,Angkor music,Siem Reap,Angkor,Temples of Angkor,Angkor Wat,performers,traditional music,instruments,men,boy,playing,play,entertain,drums,flute,pinpeat,orchestra,ching,cymbal,roneat,bamboo,xylophone,pai,au,sralai,oboe,chapey,bass,banjo,gong,tro,fiddle,vlog",141432
zH1Pwt0UHu8,2012-08-19T00:16:57Z,"Gyeongbokgung Palace 경복궁 (Korean Royal Guard) in Seoul, South Korea","Gyeongbokgung,Gyeongbokgung Palace,Gyeongbok Palace,Royal Palace,Korean Royal Palace,Seoul,Seoul Gyeongbokgung,Seoul palace,경복궁,景福宮,Seoul attractions,Gwanghwamun,Things to do in Seoul,palace in Seoul,Heungnyemun,Geunjeongmun,Yeongjegyo,Korean Royal Guard,What to see in Seoul,Seoul Korea,Northern Seoul,Royal Guard,Korean guard,Seoul travel,changing of guard,Korean changing of guard,costumes,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel",14708
sV1uuS9jBhg,2012-08-18T23:58:34Z,"Kids Playing in the Water Pool Park at Yongsan iPark (Seoul, Korea)","Korean Water Park,Water Park,Korean pool,Pool in Korea,Yongsan iPark,Korean children,Korean children playing,Yongsan Water Park,Koreans playing,Yongsan Water Pool Park,Seoul water pool,kids playing,kids splashing,water pool in Seoul,running,yelling,having fun,hot day,humid day,Water pool park,Yongsan,Korean,Korean kids,kids having a good time,outdoors,skull,water,splashing,swimming,wading,Yongsan station,Korea,South Korea,vlog,backpacking,Asia,travel",32454
AlmfA6HHGKk,2012-08-12T08:13:08Z,"Camel Safari in the Thar Desert near Jaisalmer, Rajasthan, India","India,Things to do in Jaisalmer,camel safari in Rajasthan,Jaisalmer camel safari,Thar Desert,Thar Desert Camel Safari,camel safar in Jasailmer,What to see in Jasailmer,Rajasthan camel safari,India camel safari,camel safari in India,riding a camel in India,camel ride,what it is like to ride camel,Camel Safari,Rajasthan,Jaisalmer,backpacking,Things to do in India,camel ride in India,adventure,camel,desert,humor,silly,humour,vlog,Asia,rtw,travel,blog",32849
WQxLU4htnG0,2012-08-01T11:15:27Z,"Shabu-shabu (Japanese style hot pot) in Yongin, Korea","shabu shabu,Korean shabu shabu,Shabu-shabu,hot pot,Japanese hot pot,しゃぶしゃぶ,Korean cuisine,shabu shabu in Yongin,Yongin food,food in Yongin,Korean meal,Yongin restaurants,Korea shabu shabu,Yongin food guide,Yongin,What to eat in Yongin,restaurants in Yongin,cooking,communal,meal,dinner,Korea,syabu-syabu,boiling,scalding,broth,sauce,meat,vegetables,boil,cook,rice,noodles,beef,sliced beef,swish swish,pot,thin,dipping,South Korea,vlog,Asia,rtw,travel,Korea food",14337
UhKce0Cu1Ck,2012-07-29T23:58:24Z,"Malaysia (Part 14) Malaysian Culture, People & Places Slideshow Series","Malay,Malaysia,Malaysian,Chinese,Indian,Ethnic,diverse,population,religion,religious,harmony,saris,Melacca,Melaka,Kuala Lumpur,Cameron Highlands,Tama,Rata,Tamah Rata,tea plantation,Boh Tea Plantation,street,Petronas Towers,roti,Indian food,Chinese food,dim sum,Malay food,cuisine,fruit,hot,warm,colonial,architecture,faces,Nomadic Samuel,Samuel Jeffery,backpacking,Asia,rtw,travel,happy,candid portraits,people,Malaysian people,outdoors,animals",10998
UsMRHTInEa0,2012-07-28T23:53:34Z,"Sultan Omar Ali Saifuddin Mosque - Bandar Seri Begawan, Brunei","Sultan Omar Ali,Islamic Mosque,Bandar Seri Begawan,Islamic,Brunei,Omar Ali,Brunei River,Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,vlog,backpacking,Asia,rtw,travel,blog,Bruneian,people,places,boats,motorboats,longboats,mosque,Kampong Ayer,Kampung Ayer,water stilt village,Brunei people,faces,outdoors,scenery,walking,planks,walkways,sultanate,attractions,architecture,Mughal,Italian,lagoon,marble,domes",179440
7wndkGMPi2Y,2012-07-17T04:33:32Z,India & Pakistan Border Closing Ceremony in Wagah (Border Security Force & Pakistan Rangers),"India,Indian,Pakistan,Pakistani,soldiers,border closing,border closing ceremony,India Pakistan border,Wagah,troops,theatrics,performance,spectacle,ceremony,aggressive,aggression,Border Security Force,Pakistan Rangers,India ladies,Indian woman,singing,dancing,cheering,supporting,yelling,crazy,crowd,stadium,parade,parading,kick,kicking,movement,leg kicks,confrontational,confrontation,India flag,national flag,carrying flag,visitors,handshake,tourists,jawan,ਵਗਾਹ",57909
06DTtnIG4o4,2012-07-15T03:15:43Z,"Protect your camera (DSLR) from mud, rain & water : Travel Photography Tip - Boryeong, Korea","photography tip,photography advice,photography tutorial,Nomadic Samuel,Samuel Jeffery,travel photography tip,protect your camera,mud proof,waterproof,waterproof camera,rainproof,protect camera from mud,Boryeong mud festival,Korea,South Korea,DSLR protection,protect your DSLR,seal camera,cover camera,plastic wrap,tape,cheap,budget,technique,tip,body,lens,lens hood,shoot,photos,camera,travel",10654
I6pRbgb-9Oc,2012-07-09T10:59:36Z,Faces of Ecuador (Part 2) Ecuadorian People,"NomadicSamuel,Nomadic Samuel,Samuel Jeffery,Video,Travel,Events,Candid,Portraits,Culture,Destination,Tourism,Smiles,Smile,Faces,Happy,Cultural,Backpacking,People,Outdoors,Street,Traffic,Smiling,Emotions,Face,Facial,Expressions,Glad,Sad,Frowns,Scowl,Cheerful,Friendly,Ecuadorian,Ecuador,Ecuadorian People,Faces of Ecuador,Quito,Indigenous,traditional,traditional dress,ponchos",11430
mcW9oGFGj1Y,2012-07-08T10:50:33Z,Faces of Peru (Part 1) Peruvian People,"NomadicSamuel,Nomadic Samuel,Samuel Jeffery,Video,Travel,Events,Candid,Portraits,Culture,Destination,Tourism,Smiles,Smile,Faces,Happy,Cultural,Backpacking,People,Outdoors,Street,Traffic,Smiling,Emotions,Face,Facial,Expressions,Glad,Sad,Frowns,Scowl,Cheerful,Friendly,Peruvian,Peru,Peruvian People,Faces of Peru,Cuzco,Cusco,Huacachina,Ica,Lake Titicaca,frontier,province,Indigenous,traditional,Incan,Inca,festival,colourful,images,alpaca sweaters,traditional dress,ponchos",12460
eDpY_nrrs6U,2012-07-07T23:45:20Z,"Giant Bronze Korean Buddha at Gagwonsa Buddhist temple : Mt. Taejosan, Cheonan, Korea","Nomadic,Samuel,That,Backpacker,Audrey,Bergner,Jeffery,humor,silly,humour,Korea,South,vlog,backpacking,Asia,rtw,travel,blog,Korean,temple,Buddhist temple,mountain,Buddhist music,peaceful,serene,Cheonan,Gagwonsa,Buddha,Korean temple,Korean Buddhist Temple,remote,nature,Giant Buddha,bronze Buddha,huge Buddha,Mt. Taejosan,big,massive,giant,enormous",9777
YtYfGjS4mf0,2012-07-07T14:49:25Z,Korean Subway / Metro Ride from Pyeongtaek to Cheonan (buying a fan along the way),"Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,train ride,Korean train ride,Korean train,trip,train trip,Pyeongtaek,Cheonan,평택,대전,funny,random,goofy,eating,cutting,nails,walnut cake,snacks,eat,delicious,Hodugwaja,호두과자,running,smiling,paper fan,scenery,Asian fan,fanning,hot,buying,subway demonstration,subway vendor,천안",30334
0zdALq32-Qw,2012-06-25T11:22:21Z,"Scenic view from the top of Hannam Dong Hill (한남동) in Seoul, South Korea","Nomadic,Samuel,That,Backpacker,Audrey,Bergner,Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,Hannam,Dong,hill,scenic,views,panoramic,panorama,observation,zoom,optical,wide,angle,Seoul,area,traditional,villages,traditional home,Han River,traffic,fan,presentation,한남동,Hannam-Dong",10385
MPJTczdI55c,2012-06-23T12:32:43Z,Eating Korean Spicy Rice Cakes (Tteokbokki - 떡볶이) & Cold Noodle Soup (Milmyeon - 밀면),"Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,Korean food,Korean cuisine,noodles,soup,eating,food,eat,slurping,chopsticks,funny,weird,spicy,rice cakes,refreshing,cold,cold noodle soup,summer food,Tteokbokki,Ddeokbokki,battered,shrimp,sweet potato,rice rolls,noodle rolls,tasty,delicious,savoury,pigs,laughing,Milmyeon,Naengmyeon,떡볶이,밀면,냉면",19657
KAPfxXzdlzg,2012-06-16T15:44:19Z,"Visiting Songtan 송탄 (American Army Base) in Pyeongtaek 평택, South Korea","Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,dance,traditional,folk dance,American soldiers,American,Pungmul,풍물,Songtan,송탄,Osan,Air Base,Pyeongtaek,평택,American Military,shopping,eating,restaurants,food,deodorant,dove,Old Spice,clubs,night clubs,Hook Up Club,dog,cute,foreign food,Chinese,Japanese,Mexican,Turkish,Indian",45466
SOg5tTGQ5t4,2012-06-10T13:30:59Z,Korean Barbecue Feast (Samgyeopsal): 삼겹살 (Pork Belly Slices),"Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,Korean barbecue,meat barbecue,pork,pork belly,bacon,slices,wedges,feast,Samgyeopsal,삼겹살,side dishes,thick,fatty,grill,cooked,diner,dip,sauce,eat,devour,eating,expensive,meat,gogi,lettuce,sangchu,상추,garlic,raw,깻잎,green chili peppers,dinner,kimchi,onions,ssamjang,쌈장,pieces,delicious,tasty,yummy,gormandizing,cooking",10189
Fl1eKpNSSIs,2012-06-10T01:40:18Z,"Visiting a pet shop (Cats and Dogs) In Daejeon (대전), South Korea","Nomadic Samuel,That Backpacker,Audrey Bergner,Samuel Jeffery,humor,silly,humour,Korea,South Korea,vlog,backpacking,Asia,rtw,travel,blog,Korean,Daejeon,대전,exploring,random,crazy,jumping,leaping,cute,adorable,happy,joyful,sleeping,sad,cage,pet,pet shop,pet store,cats,cat,kitten,dog,dogs,puppy,playing,touching,visit,love,playing with cats,playing with dogs,cute cats,cute dogs,cats for sale,puppies for sale,buying a cat in Korea,buying a dog in Korea",47944
OXI6-TQBloU,2012-02-12T21:01:33Z,India Train Ride (High Speed Movie) Indian Railways भारतीय रेल,"NomadicSamuel,Nomadic Samuel,Samuel Jeffery,Travel Log,Travel Video,Backpacking Video,Video,Travel,India,Indian,Train ride,India Train Ride,India Railways,High speed,slow motion,monkeys,jumping,running,playing,cows,eating,grazing,rats,people,Indian people,Indian passengers,passengers,tracks,scenery,sunsets,slums,colourful,colors,tea,chai,railway stations,Delhi,Agra,Kolkata,Varanasi,Jaipur,Jaisalmer,Ajmer,Amritsar,Udaipur,poverty,animals,vendors,Culture,transport,saris",101695
